Stimulus,descriptors,anise,rose,coffee,creamy,herbaceous,caramel,banana,fruity,nutty,apple,cherry,spicy,almond,cheese,waxy,pineapple,citrus,berry,vanilla,wine-like,oily,floral,apricot,sweet,butter,woody,earthy,vegetable,green,chocolate,grape,musty,"alliaceous (onion, garlic)",melon,fatty,minty,balsam,honey,meaty,coconut,ethereal,CID,MolecularWeight,IsomericSMILES,IUPACName,name
6669,"['anise', 'grape', 'fruity', 'herbaceous']",True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6669.0,294.3,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,"1-(4-tert-butyl-2,6-dimethyl-3,5-dinitrophenyl)ethanone",musk ketone
6781,"['hazelnut', 'meaty', 'earthy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6781.0,222.24,CCOC(=O)C1=CC=CC=C1C(=O)OCC,"diethyl benzene-1,2-dicarboxylate",diethyl phthalate
6826,"['blossom', 'grape', 'orange']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6826.0,165.19,CNC1=CC=CC=C1C(=O)OC,methyl 2-(methylamino)benzoate,methyl 2-(methylamino)benzoate
6873,"['green', 'vegetable']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,6873.0,194.23,CC(C)COC(=O)C1=CC=CC=C1O,2-methylpropyl 2-hydroxybenzoate,isobutyl salicylate
6912,['floral'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6912.0,152.15,C([C@H](C([C@H](CO)O)O)O)O,"(2S,4R)-pentane-1,2,3,4,5-pentol",xylitol
6915,"['berry', 'caramel', 'sour']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6915.0,116.16,CCC(CC)C(=O)O,2-ethylbutanoic acid,2-ethylbutyric acid
6943,['medicinal'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6943.0,136.19,CC(C)C1=CC=CC=C1O,2-propan-2-ylphenol,2-isopropylphenol
6989,"['woody', 'fruity', 'sweet', 'minty', 'earthy']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6989.0,150.22,CC1=CC(=C(C=C1)C(C)C)O,5-methyl-2-propan-2-ylphenol,thymol
6998,"['almond', 'spicy']",False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6998.0,122.12,C1=CC=C(C(=C1)C=O)O,2-hydroxybenzaldehyde,salicylaldehyde
7002,['earthy'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7002.0,142.2,CC1=CC=CC2=CC=CC=C12,1-methylnaphthalene,1-methylnaphthalene
7017,"['chocolate', 'floral', 'earthy']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7017.0,170.21,C1=CC=C(C=C1)C2=CC=CC=C2O,2-phenylphenol,2-phenylphenol
7043,"['creamy', 'vanilla']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7043.0,138.16,COC1=CC=CC=C1OC,"1,2-dimethoxybenzene","1,2-dimethoxybenzene"
7058,"['orange', 'sweet']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7058.0,160.24,C1=CC=C2C=C(C=CC2=C1)S,naphthalene-2-thiol,2-naphthalenethiol
7092,"['anise', 'coconut', 'creamy', 'herbaceous']",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7092.0,160.17,CC1=CC2=C(C=C1)OC(=O)C=C2,6-methylchromen-2-one,6-methylcoumarin
7095,"['geranium', 'green']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7095.0,154.21,C1=CC=C(C=C1)C2=CC=CC=C2,"1,1'-biphenyl",biphenyl
7119,"['floral', 'strawberry', 'sweet']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7119.0,158.2,COC1=CC2=CC=CC=C2C=C1,2-methoxynaphthalene,2-methoxynaphthalene
7122,"['berry', 'blossom', 'coconut', 'grape']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7122.0,170.21,CC(=O)C1=CC2=CC=CC=C2C=C1,1-naphthalen-2-ylethanone,2-acetylnaphthalene
7129,['grape'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7129.0,172.22,CCOC1=CC2=CC=CC=C2C=C1,2-ethoxynaphthalene,2-ethoxynaphthalene
7136,"['balsam', 'clove', 'fruity', 'sweet']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7136.0,206.24,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,(2-methoxy-4-prop-2-enylphenyl) acetate,eugenol acetate
7146,['floral'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7146.0,134.17,CC(C=O)C1=CC=CC=C1,2-phenylpropanal,2-phenylpropanal
7147,"['balsam', 'floral', 'sweet']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7147.0,136.19,CCC(C1=CC=CC=C1)O,1-phenylpropan-1-ol,1-phenyl-1-propanol
7151,"['herbaceous', 'tobacco']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7151.0,137.14,COC(=O)C1=CN=CC=C1,methyl pyridine-3-carboxylate,methyl nicotinate
7165,"['anise', 'banana', 'berry', 'cherry', 'grape']",True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7165.0,150.17,CCOC(=O)C1=CC=CC=C1,ethyl benzoate,ethyl benzoate
7175,"['woody', 'floral', 'sweet', 'herbaceous']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7175.0,180.2,CCCOC(=O)C1=CC=C(C=C1)O,propyl 4-hydroxybenzoate,propylparaben
7184,['herbaceous'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7184.0,194.23,CCCCOC(=O)C1=CC=C(C=C1)O,butyl 4-hydroxybenzoate,butyl 4-hydroxybenzoate
7193,['sweet'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7193.0,192.25,CC(C)CCOC(=O)C1=CC=CC=C1,3-methylbutyl benzoate,isoamyl benzoate
7194,"['honey', 'rose']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7194.0,226.27,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,2-phenylethyl benzoate,phenethyl benzoate
7222,"['apple', 'apricot', 'cherry', 'jasmine', 'floral']",False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7222.0,135.19,C1=CC=C2C(=C1)N=CS2,"1,3-benzothiazole",benzothiazole
7225,"['almond', 'musty', 'vanilla']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7225.0,133.15,CC1=NC2=CC=CC=C2O1,"2-methyl-1,3-benzoxazole",2-methylbenzoxazole
7249,"['cucumber', 'green', 'violet']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7249.0,122.16,CC1=C(C=C(C=C1)O)C,"3,4-dimethylphenol","3,4-dimethylphenol"
7276,['sour'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7276.0,120.15,C1C(O1)C2=CC=CC=C2,2-phenyloxirane,styrene oxide
7284,"['chocolate', 'coffee']",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7284.0,86.13,CCC(C)C=O,2-methylbutanal,2-methylbutyraldehyde
7288,"['apple', 'orange', 'green', 'vegetable']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,7288.0,86.13,CCC(=O)CC,pentan-3-one,3-pentanone
7304,"['woody', 'smoky', 'herbaceous']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7304.0,81.12,CN1C=CC=C1,1-methylpyrrole,1-methyl-1h-pyrrole
7334,"['wine-like', 'herbaceous', 'ethereal']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7334.0,196.29,CCOC(=O)C1C(C1(C)C)C=C(C)C,"ethyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",ethyl chrysanthemate
7335,"['minty', 'green']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7335.0,194.27,CC1=CCC(CC1OC(=O)C)C(=C)C,(2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-yl) acetate,carvyl acetate
7341,"['cheese', 'sour']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7341.0,116.16,CCCC(C)C(=O)O,2-methylpentanoic acid,2-methylpentanoic acid
7342,"['citrus', 'strawberry']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7342.0,116.16,CCOC(=O)C(C)C,ethyl 2-methylpropanoate,ethyl isobutyrate
7344,"['butter', 'fruity']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7344.0,118.13,CCOC(=O)C(C)O,ethyl 2-hydroxypropanoate,ethyl lactate
7351,"['grape', 'ethereal']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7351.0,144.21,CC(C)COC(=O)C(C)C,2-methylpropyl 2-methylpropanoate,isobutyl isobutyrate
7353,"['apple', 'banana']",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7353.0,144.21,CCCCOC(=O)C(C)C,butyl 2-methylpropanoate,butyl isobutyrate
7361,['grape'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7361.0,98.1,C1=COC(=C1)CO,furan-2-ylmethanol,furfuryl alcohol
7362,"['almond', 'woody', 'sweet']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7362.0,96.08,C1=COC(=C1)C=O,furan-2-carbaldehyde,furfural
7363,"['caramel', 'chocolate', 'oily', 'nutty']",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7363.0,114.17,C1=COC(=C1)CS,furan-2-ylmethanethiol,furfuryl mercaptan
7393,"['honey', 'rose']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7393.0,150.22,CC(C)(C)C1=CC=C(C=C1)O,4-tert-butylphenol,4-tert-butylphenol
7409,['hyacinth'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7409.0,122.16,CC(C1=CC=CC=C1)O,1-phenylethanol,1-phenylethanol
7410,"['almond', 'hawthorne', 'sweet', 'floral']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7410.0,120.15,CC(=O)C1=CC=CC=C1,1-phenylethanone,acetophenone
